1393.7,355,405.58,-208.43,-524.9,417.19,399.55,345.23,72.96,136.34,60.093,282.4,281.68,668.99,-174.32,-176.45,-415.02,-150.89,51.502,-345.26,-45.386,449.52,-276.09,-515.46,-235.86,-74.729,-90.685,-213.82,-71.982,-732.12,-359.42,80.425,-87.478,80.794,-155.96,-250.92,-175.42,353.52,-20.314,560.43,-38.766,237.38,-471.54,189.47,495.27,-348.32,-225.06,206.11,-101.9,-101.29,278.71,-781.99,716.02,339.49,133.1,-228.22,-180.98,424.21,335.75,251.39,-673,-79.57,156.32,16.144,126.17,-273.1,-84.699,-145.42,-78.204,-222.9,78.19,25.902,301.93,-617.97,-763.81,185.65,55.729,74.486,394.23,-201.32,87.543,239.28,-398.34,57.632,-856.34,156.97,-7.5444,168.38,-212.12,39.069,407.01,6.781,-198.73,-199.72,-558.44,-13.409,43.93,229.45,23.587,312.19
355,3367.8,-621.05,1083.4,355.32,324.5,251.09,521.58,276.79,140.92,127.32,-154.69,196.39,-660.15,262.43,-302.96,84.157,-128.98,-1517.4,-776.77,-294.93,330.35,329.85,-118.58,-185.91,-613.66,-225.05,56.373,429.39,378.59,-457.95,-188.92,469.43,322.46,449.72,-272.75,155.58,-205.19,-524.77,-34.25,-379.6,-318.18,87.419,355.7,133.03,622.12,-602.65,-399.06,-36.017,-379.26,1246.3,-98.691,30.81,563.34,-457.39,644.42,-168.8,324.54,867.5,194.18,308.79,-677.89,-602.61,-498.97,-1010.8,-498.77,-329.82,-251.75,-778.83,84.103,570.9,541.68,101.77,-638.93,373.96,-15.053,-47.784,365.98,227.23,289.62,-334.2,421.18,-503.83,572.58,-662.02,324.9,636.01,-231.75,-241.97,230.65,409.87,-218.66,325.88,-810.16,-653.89,226.98,375.27,-313.53,-645.63,-28.76
405.58,-621.05,2757.1,-79.728,-743.14,119.22,338.43,334.83,-108.36,-208.57,-414.74,273.38,242.03,1151.2,-1017.8,-105.77,-57.357,222.19,333.71,-9.3623,-291.72,487.58,-130.62,-238.02,-188.26,646.8,-84.668,-1008.2,411.91,-299.36,534.3,400.38,-346.51,-285.28,-549.88,457.63,168.95,-188.18,368.22,21.85,-268.66,457.79,-510.72,-394.23,-78.468,-197.07,411.09,365.36,561.95,-373.25,-638.46,-228.2,164.48,-3.2191,177.68,411,297.61,607.18,-435.83,210.19,-473.3,-288.33,233.55,-51.69,-859.05,328.99,-77.16,875.49,399.61,-493.71,-151.86,162.86,212.25,666.85,-109.77,-149.19,273.65,-228.05,-440.2,-340.94,-397.32,-310.57,-430.85,435.06,-628.07,858.72,682.87,614.84,474.42,254.66,-641.3,807.4,109.3,245.08,-929.55,224.17,61.818,-232.23,-91.319,-245.26
-208.43,1083.4,-79.728,3169,617.59,279.02,-403.82,474.01,-193.7,-336.53,104.63,-931.41,140.33,222.35,96.312,-148.23,-192.55,547.67,-907.2,98.887,-663.73,146.09,340.95,-177.36,818.29,-481.01,-502.99,-549.02,-1108.4,-328.13,113.48,278.36,-100.13,245.23,222.58,261.16,-859.16,-0.851,-799.07,-19.578,-921.72,-118.02,456.93,638.88,-165.76,192.17,40.252,85.181,319.31,-999.79,-518.99,-162.25,77.12,420.36,-664.12,-123.21,-936.03,-280.93,-512.25,186.63,922.97,-47.889,-654.28,-221.48,-290.14,-451.54,139.05,291.94,-733.34,-5.9899,-322.02,269.03,403.09,-49.903,706.89,52.905,-103.83,-508.04,-384.1,392.46,-423.38,262.54,-492.79,-503.09,46.333,-79.887,-5.4456,930.38,-161.62,308.87,27.012,148.94,662.21,-64.58,-20.874,458.11,-3.4976,148.16,-393.09,-541.59
-524.9,355.32,-743.14,617.59,2565.3,284.74,-178.99,-914.92,-304.25,-29.495,428.45,-967.36,-684.51,-43.984,-383.45,-517.2,294.76,296.61,216.01,-2.7099,-302.84,-101.65,168.86,126.27,523.42,-85.472,-374.57,32.121,326.7,183.96,628.12,278.81,-219.19,454.48,187.8,-84.344,15.448,710.71,-230.1,-68.557,361.34,-162.77,-186.16,96.685,-77.101,-249.87,271.55,-154.97,-633.13,-111.08,51.776,545.63,-459.07,-138.75,22.023,19.487,-2.1732,-576.56,296.57,599.37,836.3,208.37,-201.47,-651.58,-276.16,859.3,-119.81,-825.49,-474.08,456.05,-931.58,623.88,-4.7896,-129.87,123.83,-100.94,11.054,-366.04,-430.34,412.21,-626.41,-481.79,-481.85,163.45,1025.2,-533.32,101.48,154.4,-457.37,208,856.65,-420.4,95.368,293.25,260.11,-457.71,772.22,706.71,-594.59,356.88
417.19,324.5,119.22,279.02,284.74,2012,-837.82,-82.736,309.22,-467.68,418.7,264.93,-333.44,400.28,224.31,-776.29,32.327,-540.15,-313.72,-159.45,-620.14,12.104,-205.52,-3.6009,184.45,81.123,-101.65,-501.41,219.25,301.53,563.35,114.44,-134.26,380.25,-728.62,-420.57,-345.62,-81.838,156.47,-119.25,-550.45,435.15,-413.37,-282.42,-43.043,-878.32,-42.462,49.457,-288.05,-628.47,-118.84,-120.04,863.44,139.13,485.69,127.54,-406.7,679.05,-208.89,384.72,-409.39,90.921,81.018,-277.06,-120.35,-194.8,-285.74,-1033.3,328.59,-88.593,33.893,61.632,318.76,-436.89,96.398,253.19,257.68,719.98,2.4311,-436.29,-536.25,-135.38,-247.1,200.99,-124.8,-451.28,304.73,469.72,459.88,-173.3,1004.1,-695.14,-7.4169,-401.43,-179.34,-543.67,17.339,-96.19,357.62,-276.07
399.55,251.09,338.43,-403.82,-178.99,-837.82,2403.7,277.47,10.582,209.28,-668.19,16.139,772.52,775.8,-808.42,356.04,136.79,103.27,381.24,-368.08,655.13,195.75,-1.6329,-522.79,289.94,548.16,134.06,270.35,-24.281,-505.66,188.09,587.56,118.16,-374.57,472.17,780.97,685.69,223.27,330.52,-103.94,384.42,-247.14,197.75,-29.504,16.926,609.92,-257.51,-388.4,243.4,97.488,542.35,-494.62,730.24,37.074,-327.36,-728.57,271.31,-520.21,1021.1,-278.09,277.67,-292.5,-112.05,417.5,32.855,-83.039,-366.1,59.353,-549.13,3.4145,-702.06,575.92,-524.17,-430.59,-567.71,-43.933,-613.59,-815.24,-344.32,-94.8,372.22,170.04,-77.261,374.61,-493.27,368.55,266.24,-546.69,-268.94,6.4685,-369.21,78.846,-585.36,-3.6922,-678.67,-288.85,340.08,20.924,-220.97,331.54
345.23,521.58,334.83,474.01,-914.92,-82.736,277.47,1720.9,697.8,-401.01,46.14,-229.26,759.26,-257.81,137.88,126.35,-177.52,-382.28,-333.15,711.33,-558.44,162,530.02,-98.468,-256.84,-21.327,-38.725,-110.51,-1076,-384.45,138.63,266.23,93.734,221.27,42.994,-84.62,121.05,-286.34,166.96,391.32,-81.757,-473.58,401.78,-226.22,-318.2,-78.271,-182.24,-82.41,-48.541,1.3762,-43.4,-574.92,385.33,183,-118.35,22.25,83.87,416.6,288.98,-432.28,67.684,-543.07,-18.927,168.27,73.416,-828.19,225.68,170.9,-132.02,-368.06,162.86,-327.52,300.78,-258.4,52.907,470.75,-187.66,253.11,497.19,85.61,234,-138.49,111.59,71.445,-461.29,571.63,111.8,175.02,-311,267.73,-746.24,214.8,-256.35,-0.074102,-438.38,478.19,-246.86,-654.85,-383.59,-9.6505
72.96,276.79,-108.36,-193.7,-304.25,309.22,10.582,697.8,2619.1,127.55,-42.694,-354.98,934.35,550.49,370.98,306.52,-556.28,-767.51,198.4,29.244,-757.59,-705.78,-299.69,461.51,-96.54,92.521,9.7245,-193.88,-339.25,449.58,700.69,423.02,-3.3746,-898.1,364.82,-222,407.1,-175.15,-18.871,-51.529,230.23,-330.41,60.601,-304.36,-430.35,-742.21,-412.23,-522.63,-351.47,-222.93,33.861,-236.41,-600.69,623.02,-306.02,148.8,-535.34,609.51,474.84,21.577,-320.26,7.1351,-585.34,-160.05,331.19,-40.69,174.15,-402.43,414.06,-91.198,713.58,-437.95,-166.63,487.23,485.26,617.82,-742.3,588.36,704.06,-413.29,-745.66,-178.21,-36.158,821.76,-53.612,-171.14,-24.187,-495.9,-712.87,-298.6,-235.11,-200.22,-847.67,464.35,36.163,-253.21,-655.53,-310.47,-697.51,603.13
136.34,140.92,-208.57,-336.53,-29.495,-467.68,209.28,-401.01,127.55,1716.7,-855.34,526.22,-396.25,-107.8,-419.24,556.84,538.76,608.93,108.5,-677,469.33,-595.29,-27.958,-280.05,31.29,2.405,-709.71,293.37,434.68,581.69,-161.21,-201.14,-76.998,-1149.3,-132.81,-36.11,-212.33,174.79,68.172,57.438,-234.31,-928.56,-198.69,-25.764,664.29,68.802,-245.37,107.37,332.32,320.36,413.53,-206.88,-782.24,777.11,94.439,107.53,20.311,155.87,46.585,204.62,131.25,1.8901,-120.5,-315.2,112.02,588.37,53.674,-432.87,-165.4,-465.09,641.04,49.4,350.73,-237.76,-122.66,51.295,-466.71,-382.95,189.99,183.23,-153.85,-298.1,8.6271,-520.33,-106.48,201.36,-363.41,-160.89,-481.31,-430.1,326.14,349.92,-360.99,16.575,16.809,212.82,319.33,-0.41171,161,336.83
